14.49	15661.6	3650000	48627125000
14.49	14895.3	2780000	21484952000
14.49	15899.8	2560000	16777216000
14.49	15208.9	2150000	9938375000
14.49	15150.1	1130000	1442897000
14.49	15679.9	945000	843908625
14.49	7950.9	46700	101847.563
14.50	15661.6	3640000	48228544000
14.50	14895.3	2730000	20346417000
14.50	15899.8	2650000	18609625000
14.50	15208.8	2080000	8998912000
14.50	15150.3	1290000	2146689000
14.50	15680.5	902000	733870808
14.50	7950.9	49200	119095.488
14.52	15661.5	3590000	46268279000
14.52	15899.7	2770000	21253933000
14.52	14895.3	2700000	19683000000
14.52	15208.8	2020000	8242408000
14.52	15150.2	1410000	2803221000
14.52	15678.6	879000	679151439
14.52	5680.0	62300	241804.367
14.52	7950.8	51600	137388.096
14.53	15661.4	3430000	40353607000
14.53	15899.8	2790000	21717639000
14.53	14895.6	2660000	18821096000
14.53	15208.8	1930000	7189057000
14.53	15150.0	1500000	3375000000
14.53	16051.7	584000	199176704
14.53	5680.0	59500	210644.875
14.53	7950.9	53700	154854.153
14.54	15661.4	3440000	40707584000
14.54	15899.8	2810000	22188041000
14.54	14895.6	2630000	18191447000
14.54	15208.7	1840000	6229504000
14.54	15150.1	1560000	3796416000
14.54	15132.7	1050000	1157625000
14.54	15678.8	877000	674526133
14.54	7950.9	52400	143877.824
14.54	5680.1	51600	137388.096
14.56	15661.3	3390000	38958219000
14.56	15899.8	2840000	22906304000
14.56	14895.6	2590000	17373979000
14.56	15208.6	1750000	5359375000
14.56	15150.0	1640000	4410944000
14.56	15133.1	1240000	1906624000
14.56	5680.1	48900	116930.169
14.56	7950.9	47700	108531.333
14.57	15661.2	3380000	38614472000
14.57	15899.6	2790000	21717639000
14.57	14895.5	2530000	16194277000
14.57	15150.1	1750000	5359375000
14.57	15208.7	1660000	4574296000
14.57	15133.2	1500000	3375000000
14.57	15678.9	882000	686128968
14.57	7950.8	53700	154854.153
14.57	5680.0	45700	95443.993
14.58	15661.3	3330000	36926037000
14.58	15899.8	2760000	21024576000
14.58	14895.7	2570000	16974593000
14.58	15150.0	1860000	6434856000
14.58	15133.8	1750000	5359375000
14.58	15208.9	1500000	3375000000
14.58	7950.9	55400	170031.464
14.58	5680.1	50400	128024.064
14.60	15661.3	3220000	33386248000
14.60	15899.7	2700000	19683000000
14.60	14895.7	2450000	14706125000
14.60	15133.9	2040000	8489664000
14.60	15154.5	1760000	5451776000
14.60	15208.9	1410000	2803221000
14.60	7950.9	59100	206425.071
14.61	15661.4	3210000	33076161000
14.61	15899.5	2600000	17576000000
14.61	15134.0	2370000	13312053000
14.61	14895.6	2360000	13144256000
14.61	15154.6	1560000	3796416000
14.61	15209.0	1290000	2146689000
14.61	7950.9	59500	210644.875
14.63	15661.2	3110000	30080231000
14.63	15899.9	2660000	18821096000
14.63	15134.0	2650000	18609625000
14.63	14895.6	2350000	12977875000
14.63	15154.7	1540000	3652264000
14.63	15208.8	1160000	1560896000
14.63	15812.3	579000	194104539
14.63	10437.9	97600	929714.176
14.64	15661.2	3020000	27543608000
14.64	15134.0	3020000	27543608000
14.64	15899.5	2430000	14348907000
14.64	14895.7	2330000	12649337000
14.64	15154.9	1540000	3652264000
14.64	15208.9	1080000	1259712000
14.64	15678.3	845000	603351125
14.64	10437.9	94000	830584
14.64	7950.9	66300	291434.247
14.64	5680.5	45400	93576.664
14.65	15134.0	3410000	39651821000
14.65	15661.2	2970000	26198073000
14.65	15899.6	2380000	13481272000
14.65	14895.6	2320000	12487168000
14.65	15154.9	1550000	3723875000
14.65	15208.6	993000	979146657
14.65	10437.9	93800	825293.672
14.67	15134.0	3850000	57066625000
14.67	15661.2	2940000	25412184000
14.67	14895.4	2280000	11852352000
14.67	15899.7	2180000	10360232000
14.67	15154.9	1550000	3723875000
14.67	15208.4	934000	814780504
14.67	10437.9	92500	791453.125
14.67	7950.9	66100	288804.781
14.68	15134.1	4260000	77308776000
14.68	15661.4	2880000	23887872000
14.68	14895.2	2240000	11239424000
14.68	15899.5	2090000	9129329000
14.68	15154.3	1750000	5359375000
14.68	7950.9	75000	421875
14.69	15134.0	4580000	96071912000
14.69	15661.2	2790000	21717639000
14.69	14895.2	2210000	10793861000
14.69	15899.4	1970000	7645373000
14.69	15154.9	1540000	3652264000
14.69	8511.9	190000	6859000
14.69	10438.5	188000	6644672
14.69	7950.9	83500	582182.875
14.71	15134.1	4920000	119095488000
14.71	15661.2	2750000	20796875000
14.71	14895.3	2190000	10503459000
14.71	15899.4	1880000	6644672000
14.71	15150.2	1730000	5177717000
14.71	15677.4	740000	405224000
14.71	8511.9	194000	7301384
14.71	10438.9	101000	1030301
14.71	7950.9	81400	539353.144
14.72	15134.1	5350000	153130375000
14.72	15661.2	2700000	19683000000
14.72	14895.3	2140000	9800344000
14.72	15899.4	1800000	5832000000
